ident,type,name,elevation_ft,iso_country,iso_region,municipality,local_code
PAVE,small_airport,Venetie Airport,574.0,US,US-AK,Venetie,VEE
PAVL,medium_airport,Kivalina Airport,13.0,US,US-AK,Kivalina,KVL
PAWB,small_airport,Beaver Airport,359.0,US,US-AK,Beaver,WBQ
PAWD,medium_airport,Seward Airport,22.0,US,US-AK,Seward,SWD
PAWG,medium_airport,Wrangell Airport,49.0,US,US-AK,Wrangell,WRG
PAWI,medium_airport,Wainwright Airport,41.0,US,US-AK,Wainwright,AWI
PAWM,small_airport,White Mountain Airport,267.0,US,US-AK,White Mountain,WMO
PAWN,medium_airport,Noatak Airport,88.0,US,US-AK,Noatak,WTK
PAWR,small_airport,Whittier Airport,30.0,US,US-AK,Whittier,IEM
PAWS,medium_airport,Wasilla Airport,354.0,US,US-AK,Wasilla,IYS
PAWT,small_airport,Wainwright Air Station,35.0,US,US-AK,Wainwright,AK03
PAXK,small_airport,Paxson Airport,2653.0,US,US-AK,Paxson,PXK
PAYA,medium_airport,Yakutat Airport,33.0,US,US-AK,Yakutat,YAK
PCK,closed,Porcupine Creek Airport,1100.0,US,US-AK,Porcupine Creek,PCK
PEC,seaplane_base,Pelican Seaplane Base,0.0,US,US-AK,Pelican,PEC
PFAK,small_airport,Akiak Airport,30.0,US,US-AK,Akiak,AKI
PFAL,small_airport,Allakaket Airport,441.0,US,US-AK,Allakaket,6A8
PFC,small_airport,Pacific City State Airport,5.0,US,US-OR,Pacific City,PFC
PFCB,small_airport,Chenega Bay Airport,72.0,US,US-AK,Chenega,C05
PFCL,small_airport,Clarks Point Airport,80.0,US,US-AK,Clarks Point,CLP
PFCR,small_airport,Donlin Creek Airporr,733.0,US,US-AK,Crooked Creek,01AA
PFEL,small_airport,Elim Airport,162.0,US,US-AK,Elim,ELI
PFKA,small_airport,Kasigluk Airport,48.0,US,US-AK,Kasigluk,Z09
PFKK,small_airport,Kokhanok Airport,115.0,US,US-AK,Kokhanok,9K2
PFKO,small_airport,Kotlik Airport,15.0,US,US-AK,Kotlik,2A9
PFKT,small_airport,Brevig Mission Airport,38.0,US,US-AK,Brevig Mission,KTS
PFKU,small_airport,Koyukuk Airport,149.0,US,US-AK,Koyukuk,KYU
PFKW,small_airport,Kwethluk Airport,25.0,US,US-AK,Kwethluk,KWT
PFNO,small_airport,Robert (Bob) Curtis Memorial Airport,55.0,US,US-AK,Noorvik,D76
PFSH,small_airport,Shaktoolik Airport,24.0,US,US-AK,Shaktoolik,2C7
PFTO,small_airport,Tok Junction Airport,1639.0,US,US-AK,Tok,6K8
PFWS,small_airport,South Naknek Nr 2 Airport,162.0,US,US-AK,South Naknek,WSN
PFYU,medium_airport,Fort Yukon Airport,433.0,US,US-AK,Fort Yukon,FYU
PGM,small_airport,Port Graham Airport,93.0,US,US-AK,Port Graham,PGM
PHBK,medium_airport,Barking Sands Airport,23.0,US,US-HI,Kekaha,BKH
PHDH,medium_airport,Dillingham Airfield,14.0,US,US-HI,Mokuleia,HDH
PHHF,small_airport,French Frigate Shoals Airport,6.0,US,US-HI,Tern Island,HFS
PHHI,medium_airport,Wheeler Army Airfield,837.0,US,US-HI,Wahiawa,HHI
PHHN,medium_airport,Hana Airport,78.0,US,US-HI,Hana,HNM
PHJH,medium_airport,Kapalua Airport,256.0,US,US-HI,Lahaina,JHM
PHJR,medium_airport,Kalaeloa Airport,30.0,US,US-HI,Kapolei,JRF
PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,47.0,US,US-HI,Kailua/Kona,KOA
PHKP,closed,Kaanapali Airport,3.0,US,US-HI,Kaanapali,HKP
PHL,closed,Erase Me 19,,US,US-PA,,
PHLI,medium_airport,Lihue Airport,153.0,US,US-HI,Lihue,LIH
PHLU,small_airport,Kalaupapa Airport,24.0,US,US-HI,Kalaupapa,LUP
PHMK,medium_airport,Molokai Airport,454.0,US,US-HI,Kaunakakai,MKK
PHMU,medium_airport,Waimea Kohala Airport,2671.0,US,US-HI,Kamuela,MUE
PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,24.0,US,US-HI,Kaneohe,NGF
PHNL,large_airport,Daniel K Inouye International Airport,13.0,US,US-HI,Honolulu,HNL
PHNP,small_airport,Ford Island Naval Auxiliary Landing Field,18.0,US,US-HI,Honolulu,NPS
PHNY,medium_airport,Lanai Airport,1308.0,US,US-HI,Lanai City,LNY
PHOG,medium_airport,Kahului Airport,54.0,US,US-HI,Kahului,OGG
PHPA,small_airport,Port Allen Airport,24.0,US,US-HI,Hanapepe,PAK
PHSF,medium_airport,Bradshaw Army Airfield,6190.0,US,US-HI,Camp Pohakuloa,BSF
PHTO,medium_airport,Hilo International Airport,38.0,US,US-HI,Hilo,ITO
PHUP,medium_airport,Upolu Airport,96.0,US,US-HI,Hawi,UPP
PM64,closed,Kure Airport,12.0,US,US-HI,Kure Atoll,PM64
PN0,small_airport,Echo Airport,1800.0,US,US-PA,Morris,PN0
PN00,small_airport,Crosswinds Airfield,300.0,US,US-PA,Sassamansville,PN00
PN01,small_airport,Cedar Run Airport,1180.0,US,US-PA,Dorseyville,PN01
PN02,small_airport,Offutt Acres Airport,865.0,US,US-PA,East Brady,PN02
PN03,heliport,Abington Memorial Hospital Heliport,436.0,US,US-PA,Abington,PN03
PN04,small_airport,Strittmatter Airport,2080.0,US,US-PA,Ebensburg,PN04
PN05,heliport,Fort Lee Heliport,1995.0,US,US-PA,Barnsboro,PN05
PN06,small_airport,Carlson Airport,1490.0,US,US-PA,Edinboro,
PN07,heliport,Cranes-N-Lifts Inc Heliport,1360.0,US,US-PA,White Haven,PN07
PN08,small_airport,Davis Airport,1373.0,US,US-PA,Chambersville,PN08
PN09,heliport,Charles Cole Memorial Hospital Heliport,1753.0,US,US-PA,Coudersport,PN09
PN10,small_airport,Cash Creek Airport,1250.0,US,US-PA,Ulster,PN10
PN11,small_airport,Reno Airport,1160.0,US,US-PA,Enon Valley,PN11
PN12,small_airport,Sweet Valley Airport,1200.0,US,US-PA,Sweet Valley,PN12
PN13,small_airport,C & W Milliron Flying Field,1700.0,US,US-PA,Sigel,PN13
PN14,small_airport,Misty Hill Farm Airport,1243.0,US,US-PA,Ren Frew,PN14
PN15,small_airport,Greeley Airport,2300.0,US,US-PA,Coudersport,PN15
PN16,small_airport,Pabst Blue Ribbon Airport,1250.0,US,US-PA,Evans City,PN16
PN17,small_airport,Marsteller Airport,780.0,US,US-PA,Stewartstown,PN17
PN18,small_airport,Fairview Evergreen Airport,805.0,US,US-PA,Fairview,PN18
PN19,seaplane_base,Hunts Cove Seaplane Base,840.0,US,US-PA,Foxburg,PN19
PN20,heliport,Car Tech Heliport,268.0,US,US-PA,Reading,PN20
PN21,small_airport,Mc Clure Airport,1470.0,US,US-PA,Troy,PN21
PN22,heliport,University Of Pitt Medical Landing Area Heliport,1481.0,US,US-PA,Bradford,PN22
PN23,heliport,Mercy Hospital Heliport,886.0,US,US-PA,Pittsburgh,PN23
PN24,seaplane_base,Snider Seaplane Base,755.0,US,US-PA,Freeport,PN24
PN25,small_airport,Lindsay Airport,1080.0,US,US-PA,Freeport,PN25
PN26,heliport,St Clair Hospital Heliport,1150.0,US,US-PA,Pittsburgh,PN26
PN27,heliport,Station 219 Heliport,1310.0,US,US-PA,Mercer,PN27
PN28,heliport,Campbell's Heliport,240.0,US,US-PA,Doylestown,PN28
PN29,heliport,Lazy J Heliport,1600.0,US,US-PA,Moscow,PN29
PN30,small_airport,Schrenkel Airport,1200.0,US,US-PA,Cassville,PN30
PN31,small_airport,Sagulla Airport,1378.0,US,US-PA,Grove City,PN31
PN32,heliport,Indiana Hospital Heliport,1285.0,US,US-PA,Indiana,PN32
PN33,small_airport,Branning Field,1420.0,US,US-PA,Honesdale,PN33
PN34,heliport,Keystone Heliplex Heliport,642.0,US,US-PA,Coatsville,PN34
PN35,small_airport,Flying R Airport,960.0,US,US-PA,Harrisonville,PN35
PN36,small_airport,Rayne Airport,1420.0,US,US-PA,Home,PN36
PN37,small_airport,Fino Airport,1150.0,US,US-PA,Hookstown,PN37
PN38,small_airport,Culmerville Airport,1220.0,US,US-PA,Culmerville,PN38
PN39,heliport,Exton Heliport,323.0,US,US-PA,Exton,PN39
PN40,small_airport,Moorhead Airpark LLC,805.0,US,US-PA,North East,PN40
PN42,heliport,Practice Football Field,1400.0,US,US-PA,Indiana,PN42
PN43,small_airport,Sainovich Airport,1275.0,US,US-PA,Industry,PN43
PN44,heliport,Merck/Upper Gwynedd Heliport,355.0,US,US-PA,North Wales,PN44
PN45,heliport,Wyoming Valley Medical Center Heliport,947.0,US,US-PA,Wilkes-Barre,PN45
PN46,small_airport,River Hill Aviation Airport,1250.0,US,US-PA,Apollo,PN46
PN47,small_airport,Lohr's Landing Airport,1970.0,US,US-PA,Jennerstown,PN47
PN48,small_airport,Bullfly Ultralightport,812.0,US,US-PA,Germansville,PN48
PN49,small_airport,Dunbar Airport,1500.0,US,US-PA,Kittanning,PN49
PN50,small_airport,Skyline Airstrip,580.0,US,US-PA,Shoemakersville,PN50
PN51,heliport,Summers Psnl Use Heliport,1040.0,US,US-PA,Linesville,PN51
PN52,heliport,Mike's Heliport,550.0,US,US-PA,Cochranville,PN52
PN53,small_airport,Strohmier Airport,1962.0,US,US-PA,Loretto,PN53
PN54,small_airport,Akm Airfield,1393.0,US,US-PA,Columia Cross Roads,PN54
PN55,small_airport,Skala Airport,1270.0,US,US-PA,Mc Clellandtown,PN55
PN56,small_airport,Miller Airport,1540.0,US,US-PA,Mahaffey,PN56
PN57,small_airport,Marion Center Speedway Airport,1500.0,US,US-PA,Marion Center,PN57
PN58,small_airport,Bittner/Whitsel Airport,760.0,US,US-PA,Waynesboro,PN58
PN59,small_airport,Stitt Airport,1200.0,US,US-PA,Kittanning,PN59
PN60,heliport,Motola's Paving Heliport,433.0,US,US-PA,Lehighton,PN60
PN61,heliport,Chero'kee Furko Heliport,950.0,US,US-PA,Plum,PN61
PN62,small_airport,Cataney Airport,1200.0,US,US-PA,Midway,PN62
PN63,heliport,Limerick Generating Station Heliport,344.0,US,US-PA,Sanatoga,PN63
PN64,small_airport,Hilling International Airport,1400.0,US,US-PA,Huntingdon,PN64
PN65,seaplane_base,Deer Lakes Seaplane Base,745.0,US,US-PA,Natrona Hgts,PN65
PN66,small_airport,Dunlea Airpark,1220.0,US,US-PA,New Alexandria,PN66
PN67,closed,St Francis Hospital Heliport,830.0,US,US-PA,New Castle,
PN68,small_airport,Jackson Airport,930.0,US,US-PA,New Galilee,PN68
PN69,small_airport,Altemose Ultralightport,345.0,US,US-PA,Malvern,PN69
PN70,heliport,Kint Farm Heliport,420.0,US,US-PA,Port Royal,PN70
